date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:34:09	69/69	---M-Z	200	added ('OK')	text/plain	date:Fri,%2010%20Jul%202020%2006:34:08%20GMT	https://demo2.mercury.is/robots.txt		(from )
14:34:09	165832/165832	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2004:28:42%20GMT	https://demo2.mercury.is/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/index.html	(from )
14:34:10	11269/11269	---MCZ	200	added ('OK')	application/rss+xml	etag:%229f4a3e945d9eee58ee7bebec2d9f0175%22	https://demo2.mercury.is/comments/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/comments/feed/index.html	(from https://demo2.mercury.is/)
14:34:10	59530/59530	---MCZ	200	added ('OK')	application/rss+xml	etag:%22003272bec89c5cb4e4ba93c6061613a5%22	https://demo2.mercury.is/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/feed/index.html	(from https://demo2.mercury.is/)
14:34:11	53593/53593	---M-Z	200	added ('OK')	text/css	etag:W/%225eaa7b4e-d159%22	https://s8b2i2s2.stackpathcdn.com/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-includes/css/dist/block-library/style.min7661.css	(from https://demo2.mercury.is/)
14:34:12	57180/57180	---MCZ	200	added ('OK')	text/css	etag:W/%22500d1a92f875b1d96d37a3a3f8f0438c%22	http://use.fontawesome.com/releases/v5.12.0/css/all.css?ver=5.12.0	D:/TONY/Code/20207.10/onlinecasinowalkertest/use.fontawesome.com/releases/v5.12.0/css/allb683.css	(from https://demo2.mercury.is/)
14:34:12	3356/3356	---M-Z	200	added ('OK')	text/css	etag:W/%225efc959d-d1c%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/css/owl.carousel.min.css?ver=2.3.4	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/css/owl.carousel.min531b.css	(from https://demo2.mercury.is/)
14:34:13	73029/73029	---M-Z	200	added ('OK')	text/css	etag:W/%225efc959d-11d45%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/css/animate.css?ver=2.3.4	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/css/animate531b.css	(from https://demo2.mercury.is/)
14:34:15	204222/204222	---M-Z	200	added ('OK')	text/css	etag:W/%225efc959d-31dbe%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/style.css?ver=3.4.2	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/styleccfb.css	(from https://demo2.mercury.is/)
14:34:16	97350/97350	---M-Z	200	added ('OK')	text/css	etag:W/%225efc959d-17c46%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/css/media.css?ver=3.4.2	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/css/mediaccfb.css	(from https://demo2.mercury.is/)
14:34:17	11808/11808	---M-Z	200	added ('OK')	application/javascript	etag:W/%225efc98cd-2e20%22	https://s8b2i2s2.stackpathcdn.com/wp-content/plugins/wp-retina-2x/js/picturefill.min.js?ver=3.0.2	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/plugins/wp-retina-2x/js/picturefill.min5b75.js	(from https://demo2.mercury.is/)
14:34:18	96873/96873	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ea30747-17a69%22	https://s8b2i2s2.stackpathcdn.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-includes/js/jquery/jquery4a5f.js	(from https://demo2.mercury.is/)
14:34:19	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ea305f7-2748%22	https://s8b2i2s2.stackpathcdn.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://demo2.mercury.is/)
14:34:21	2460/2460	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2006:34:20%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F&format=xml	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed8111	(from https://demo2.mercury.is/)
14:34:21	173395/173395	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2006:34:20%20GMT	https://demo2.mercury.is/wp-json/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/index.html	(from https://demo2.mercury.is/)
14:34:21	2067/2067	---M--	200	added ('OK')	image/png	etag:%225ea306bf-813%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/favicon-32x32.png	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/favicon-32x32.png	(from https://demo2.mercury.is/)
14:34:22	37186/37186	---M--	200	added ('OK')	image/png	etag:%225ea30775-9142%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/favicon-270x270.png	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/favicon-270x270.png	(from https://demo2.mercury.is/)
14:34:23	5433/5433	---M-Z	200	added ('OK')	application/javascript	etag:W/%225efc959d-1539%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/js/theia-sticky-sidebar.min.js?ver=1.7.0	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/js/theia-sticky-sidebar.min7d4c.js	(from https://demo2.mercury.is/)
14:34:23	67841/67841	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:22%20GMT	https://demo2.mercury.is/privacy-policy-2/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/privacy-policy-2/index.html	(from https://demo2.mercury.is/)
14:34:24	71063/71063	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:23%20GMT	https://demo2.mercury.is/2020/04/10/lotto-winner-spends-42000-on-new-teeth-that-took-nine-hours-to-perfect/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/lotto-winner-spends-42000-on-new-teeth-that-took-nine-hours-to-perfect/index.html	(from https://demo2.mercury.is/)
14:34:24	163/163	---M-Z	200	added ('OK')	application/javascript	etag:W/%225efc959d-a3%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/js/enable-sticky-sidebar.js?ver=3.4.2	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/js/enable-sticky-sidebarccfb.js	(from https://demo2.mercury.is/)
14:34:24	53111/53111	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:23%20GMT	https://demo2.mercury.is/terms-and-conditions/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/terms-and-conditions/index.html	(from https://demo2.mercury.is/)
14:34:24	82187/82187	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:23%20GMT	https://demo2.mercury.is/2020/04/10/new-york-governor-backs-sportsbetting-for-upstate-casinos/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/new-york-governor-backs-sportsbetting-for-upstate-casinos/index.html	(from https://demo2.mercury.is/)
14:34:25	415/415	---M-Z	200	added ('OK')	application/javascript	etag:W/%225efc959d-19f%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/js/floating-header.js?ver=3.4.2	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/js/floating-headerccfb.js	(from https://demo2.mercury.is/)
14:34:25	70291/70291	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:24%20GMT	https://demo2.mercury.is/2020/04/10/poker-player-locks-himself-in-isolation-for-20-days-to-win-64200/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/poker-player-locks-himself-in-isolation-for-20-days-to-win-64200/index.html	(from https://demo2.mercury.is/)
14:34:25	81829/81829	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:24%20GMT	https://demo2.mercury.is/2020/04/10/tron-triggers-a-new-wave-of-online-gaming-and-betting/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/tron-triggers-a-new-wave-of-online-gaming-and-betting/index.html	(from https://demo2.mercury.is/)
14:34:25	98980/98980	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:24%20GMT	https://demo2.mercury.is/casino/royal-casino/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/royal-casino/index.html	(from https://demo2.mercury.is/)
14:34:26	98782/98782	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:20:44%20GMT	https://demo2.mercury.is/casino/poker-casino/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/poker-casino/index.html	(from https://demo2.mercury.is/)
14:34:27	44348/44348	---M-Z	200	added ('OK')	application/javascript	etag:W/%225efc959d-ad3c%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/js/owl.carousel.min.js?ver=2.3.4	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/js/owl.carousel.min531b.js	(from https://demo2.mercury.is/)
14:34:27	92036/92036	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:26%20GMT	https://demo2.mercury.is/casino/sport-casino/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/sport-casino/index.html	(from https://demo2.mercury.is/)
14:34:27	91747/91747	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:26%20GMT	https://demo2.mercury.is/casino/golden-casino/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/golden-casino/index.html	(from https://demo2.mercury.is/)
14:34:27	99903/99903	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:26%20GMT	https://demo2.mercury.is/casino/play-casino/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/play-casino/index.html	(from https://demo2.mercury.is/)
14:34:28	82341/82341	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:27%20GMT	https://demo2.mercury.is/game/stars-maker/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/game/stars-maker/index.html	(from https://demo2.mercury.is/)
14:34:28	93007/93007	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:27%20GMT	https://demo2.mercury.is/casino/texas-casino/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/texas-casino/index.html	(from https://demo2.mercury.is/)
14:34:29	3189/3189	---M-Z	200	added ('OK')	application/javascript	etag:W/%225efc959d-c75%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/js/scripts.js?ver=3.4.2	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/js/scriptsccfb.js	(from https://demo2.mercury.is/)
14:34:29	73771/73771	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:27%20GMT	https://demo2.mercury.is/game/winter-berries/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/game/winter-berries/index.html	(from https://demo2.mercury.is/)
14:34:29	81861/81861	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:28%20GMT	https://demo2.mercury.is/game/gods-of-gold/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/game/gods-of-gold/index.html	(from https://demo2.mercury.is/)
14:34:29	86645/86645	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:28%20GMT	https://demo2.mercury.is/game/lucky-dragon/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/game/lucky-dragon/index.html	(from https://demo2.mercury.is/)
14:34:30	78431/78431	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2004:29:02%20GMT	https://demo2.mercury.is/bonus/up-to-500-bonus-50-bonus-spins-at-royal/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/bonus/up-to-500-bonus-50-bonus-spins-at-royal/index.html	(from https://demo2.mercury.is/)
14:34:30	87628/87628	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:29%20GMT	https://demo2.mercury.is/game/new-camelot/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/game/new-camelot/index.html	(from https://demo2.mercury.is/)
14:34:30	82745/82745	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:29%20GMT	https://demo2.mercury.is/game/deep-sea/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/game/deep-sea/index.html	(from https://demo2.mercury.is/)
14:34:30	1434/1434	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ea3060c-59a%22	https://s8b2i2s2.stackpathcdn.com/wp-includes/js/wp-embed.min.js?ver=5.4.2	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-includes/js/wp-embed.min.137661.delayed	(from https://demo2.mercury.is/)
14:34:32	78465/78465	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:29%20GMT	https://demo2.mercury.is/bonus/get-100-up-to-150-50-bonus-spins-at-play/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/bonus/get-100-up-to-150-50-bonus-spins-at-play/index.html	(from https://demo2.mercury.is/)
14:34:33	86898/86898	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:30%20GMT	https://demo2.mercury.is/game-shortcodes/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/game-shortcodes/index.html	(from https://demo2.mercury.is/)
14:34:33	60285/60285	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:30%20GMT	https://demo2.mercury.is/bonus-shortcodes/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/bonus-shortcodes/index.html	(from https://demo2.mercury.is/)
14:34:33	154864/154864	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:30%20GMT	https://demo2.mercury.is/casino-shortcodes/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino-shortcodes/index.html	(from https://demo2.mercury.is/)
14:34:34	72070/72070	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:22:00%20GMT	https://demo2.mercury.is/casinos/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casinos/index.html	(from https://demo2.mercury.is/)
14:34:34	130465/130465	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:31%20GMT	https://demo2.mercury.is/post-shortcodes/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/post-shortcodes/index.html	(from https://demo2.mercury.is/)
14:34:35	68050/68050	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:32%20GMT	https://demo2.mercury.is/category/gambling-news/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/category/gambling-news/index.html	(from https://demo2.mercury.is/)
14:34:35	71769/71769	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:33%20GMT	https://demo2.mercury.is/casinos-archive-template-2/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casinos-archive-template-2/index.html	(from https://demo2.mercury.is/)
14:34:35	65546/65546	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:33%20GMT	https://demo2.mercury.is/casinos-archive-template-3/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casinos-archive-template-3/index.html	(from https://demo2.mercury.is/)
14:34:35	79942/79942	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:34%20GMT	https://demo2.mercury.is/casinos-archive-template-4/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casinos-archive-template-4/index.html	(from https://demo2.mercury.is/)
14:34:36	76960/76960	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:35%20GMT	https://demo2.mercury.is/casinos-archive-template-5/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casinos-archive-template-5/index.html	(from https://demo2.mercury.is/)
14:34:36	83937/83937	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2005:09:00%20GMT	https://demo2.mercury.is/casinos-archive-template-7/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casinos-archive-template-7/index.html	(from https://demo2.mercury.is/)
14:34:36	69414/69414	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:35%20GMT	https://demo2.mercury.is/casinos-archive-template-6/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casinos-archive-template-6/index.html	(from https://demo2.mercury.is/)
14:34:37	84305/84305	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:35%20GMT	https://demo2.mercury.is/casinos-archive-template-8/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casinos-archive-template-8/index.html	(from https://demo2.mercury.is/)
14:34:37	67590/67590	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:36%20GMT	https://demo2.mercury.is/games/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/games/index.html	(from https://demo2.mercury.is/)
14:34:37	4976/4976	---M--	200	added ('OK')	image/png	etag:%225efc959d-1370%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/css/owl.video.play.png	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/css/owl.video.play.png	(from https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/css/owl.carousel.min.css?ver=2.3.4)
14:34:38	70804/70804	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:36%20GMT	https://demo2.mercury.is/games-archive-template-2/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/games-archive-template-2/index.html	(from https://demo2.mercury.is/)
14:34:38	83242/83242	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:11:22%20GMT	https://demo2.mercury.is/news/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/news/index.html	(from https://demo2.mercury.is/)
14:34:38	69430/69430	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:36%20GMT	https://demo2.mercury.is/bonuses/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/bonuses/index.html	(from https://demo2.mercury.is/)
14:34:39	74491/74491	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:37%20GMT	https://demo2.mercury.is/category/betting-news/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/category/betting-news/index.html	(from https://demo2.mercury.is/)
14:34:39	66391/66391	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2004:42:20%20GMT	https://demo2.mercury.is/category/poker-news/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/category/poker-news/index.html	(from https://demo2.mercury.is/)
14:34:39	72576/72576	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:38%20GMT	https://demo2.mercury.is/category/gambling-technology/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/category/gambling-technology/index.html	(from https://demo2.mercury.is/)
14:34:39	66399/66399	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:38%20GMT	https://demo2.mercury.is/category/lottery-news/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/category/lottery-news/index.html	(from https://demo2.mercury.is/)
14:34:40	737/737	---MCZ	200	added ('OK')	image/svg+xml	etag:%225efc959d-2e1%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/images/spades.svg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/images/spades.svg	(from https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/style.css?ver=3.4.2)
14:34:40	82031/82031	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:38%20GMT	https://demo2.mercury.is/2020/04/10/weekend-premiere-for-vietnams-corona-resort-and-casino/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/weekend-premiere-for-vietnams-corona-resort-and-casino/index.html	(from https://demo2.mercury.is/)
14:34:41	81884/81884	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:39%20GMT	https://demo2.mercury.is/2020/04/10/pamela-stevens-unveils-casino-in-downtown-las-vegas/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/pamela-stevens-unveils-casino-in-downtown-las-vegas/index.html	(from https://demo2.mercury.is/)
14:34:41	82079/82079	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:39%20GMT	https://demo2.mercury.is/2020/04/10/american-gaming-industry-sees-annual-stock-values-decline/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/american-gaming-industry-sees-annual-stock-values-decline/index.html	(from https://demo2.mercury.is/)
14:34:41	80658/80658	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:40%20GMT	https://demo2.mercury.is/2020/04/06/caesars-entertainment-scores-first-nfl-casino-sponsorship-deal/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/06/caesars-entertainment-scores-first-nfl-casino-sponsorship-deal/index.html	(from https://demo2.mercury.is/)
14:34:42	92137/92137	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:40%20GMT	https://demo2.mercury.is/casino/ocean-casino/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/ocean-casino/index.html	(from https://demo2.mercury.is/)
14:34:43	609/609	---MCZ	200	added ('OK')	image/svg+xml	etag:%225efc959d-261%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/images/diamonds.svg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/images/diamonds.svg	(from https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/style.css?ver=3.4.2)
14:34:43	92923/92923	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:41%20GMT	https://demo2.mercury.is/casino/stars-casino/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/stars-casino/index.html	(from https://demo2.mercury.is/)
14:34:43	99947/99947	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:41%20GMT	https://demo2.mercury.is/casino/spades-casino/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/spades-casino/index.html	(from https://demo2.mercury.is/)
14:34:43	98814/98814	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:41%20GMT	https://demo2.mercury.is/casino/monte-casino/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/monte-casino/index.html	(from https://demo2.mercury.is/)
14:34:44	88952/88952	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:43%20GMT	https://demo2.mercury.is/2020/04/10/online-gambling-firms-face-investigation-for-cheating-customers/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/online-gambling-firms-face-investigation-for-cheating-customers/index.html	(from https://demo2.mercury.is/)
14:34:44	82543/82543	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:43%20GMT	https://demo2.mercury.is/2020/04/10/china-considers-legal-gambling-on-island-the-size-of-switzerland/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/china-considers-legal-gambling-on-island-the-size-of-switzerland/index.html	(from https://demo2.mercury.is/)
14:34:44	82423/82423	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:43%20GMT	https://demo2.mercury.is/2020/04/10/its-great-the-government-is-tightening-gambling-regulation/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/its-great-the-government-is-tightening-gambling-regulation/index.html	(from https://demo2.mercury.is/)
14:34:45	670/670	---MCZ	200	added ('OK')	image/svg+xml	etag:%225efc959d-29e%22	https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/images/hearts.svg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/images/hearts.svg	(from https://s8b2i2s2.stackpathcdn.com/wp-content/themes/mercury/style.css?ver=3.4.2)
14:34:46	80891/80891	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:44%20GMT	https://demo2.mercury.is/2020/04/10/china-slowdown-spurs-first-macau-casino-revenue-drop-since-2020/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/china-slowdown-spurs-first-macau-casino-revenue-drop-since-2020/index.html	(from https://demo2.mercury.is/)
14:34:46	82560/82560	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:44%20GMT	https://demo2.mercury.is/2020/04/10/japan-to-require-casino-resorts-to-have-unprecedentedly-big-hotels/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/japan-to-require-casino-resorts-to-have-unprecedentedly-big-hotels/index.html	(from https://demo2.mercury.is/)
14:34:46	82122/82122	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2006:34:44%20GMT	https://demo2.mercury.is/2020/04/10/the-time-to-buy-growth-driven-stock-at-a-discount-is-now/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/the-time-to-buy-growth-driven-stock-at-a-discount-is-now/index.html	(from https://demo2.mercury.is/)
